date,company,category,various_applications,aircraft,location
6/26/15,"MLT Video Productions, LLC","Photo/Film, Utilities/Energy/Infrastructure, Real Estate, Emergency Services",TRUE,DJI Inspire 1,MN
6/29/15,Sky Realty Productions,Photo/Film,FALSE,"DJI S800, DJI S1000",FL
6/29/15,Xizmo Media Productions LLC,Photo/Film,FALSE,DJI Spreading Wings S800,NY
6/29/15,Patricia A Lines and Associates Inc,Photo/Film,FALSE,3DR Solo,OH
6/29/15,DSJ LLC,Photo/Film,FALSE,DJI Phantom 3,MI
6/29/15,Dyno Nobel Louisiana Ammonia LLC,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2,LA
6/29/15,Orlando Aviation Consultants,Photo/Film,FALSE,DJI Phantom 3,FL
6/29/15,Perch Photography LLC,"Photo/Film, Agriculture, Real Estate, Construction",FALSE,DJI Inspire 1,TN
6/29/15,Drew's Aerial Photography,"Photo/Film, Construction, Real Estate",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",WA
6/29/15,Skyflik Aerial Filming,Real Estate,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",NH
6/29/15,James Michael Hourihan,Emergency Services,FALSE,"DJI Phantom 2 Vision, DJI Phantom 3, DJI S1000",MA
6/29/15,Sydor Aerial Photography LLC,Emergency Services,FALSE,"DJI Phantom 2 Vision, DJI Phantom 2 Vision+, DJI Inspire 1, DJI Phantom 3",IN
6/29/15,9three Solutions Inc,Utilities/Energy/Infrastructure,FALSE,Align M690,WV
6/29/15,B & N Aerial Innovations,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,CA
6/29/15,X12 Production Services LLP,Photo/Film,FALSE,X12 140611,TX
6/30/15,Mario F. Fabrizio,Photo/Film,FALSE,DJI Phantom 2 Vision+,MN
6/30/15,HOVERCAMS LLC,Photo/Film,FALSE,DJI Inspire 1,MI
6/30/15,Evil Penguin Films,"Photo/Film, Agriculture",FALSE,DJI Phantom 2,LA
6/30/15,"Haag 3D Solutions, LLC","Agriculture, Utilities/Energy/Infrastructure, Construction",FALSE,"DJI Phantom 3, DJI Phantom 2 Vision+, DJI Phantom 2",TX
6/30/15,Flying Solutions,"Education, Real Estate, Photo/Film",FALSE,"DJI Phantom, DJI Inspire 1, 3DR Solo",TX
6/30/15,J. Michael Tate dba AirVue,Real Estate,FALSE,DJI Inspire 1,GA
6/30/15,Mission Geospatial Ltd,"Utilities/Energy/Infrastructure, Construction",FALSE,"Sensefly eBee, Sensefly eBee RTK, 3D Robotics X8-M","Alberta, Canada"
6/30/15,"DronEye Imaging, LLC","Photo/Film, Agriculture",FALSE,"DJI Phantom 2 Vision Plus, DJI Inspire",IN
6/30/15,Terence G. Haglund,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,VA
6/30/15,"Real Help, Inc.","Agriculture, Conservation, Real Estate, Photo/Film, Emergency",TRUE,DJI Phantom 2 Vision+,MT
6/30/15,Lyft Aerial,"Education, Real Estate, Photo/Film",FALSE,"DJI Phantom Inspire 1, DJI S1000",TX
6/30/15,Hensrud Aerial,"Real Estate, Construction, Photo/Film, Emergency",FALSE,"DJI Inspire 1, DJI Phantom 3, DJI Spreading Wings, 3DRobotics Solo, 3DRobotics Aero, 3DRobotics IRIS+, 3DRobotics X8",ND
6/30/15,"GDI Geospatial Data, Inc.","Education, Real Estate",FALSE,Phantom 2 Vision+,TX
6/30/15,"BenMadeIt, LLC","Agriculture, Real Estate, Emergency Services",FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3 Professional",IA
6/30/15,"Waypoint Global Strategies, Inc.",Government Contracting,FALSE,"SenseFly eBee, C-Atral Bramor RTK, DJI Inspire 1",FL
6/30/15,"Aerialspecs, Inc.",Utilities/Energy/Infrastructure,FALSE,"Lockheed Martin Indago, DJI Phantom 3, DJI Inspire 1, DJI S900, DJI S1000, SenseFly eBee Ag",MI
6/30/15,Jerry Brandau,"Photo/Film, Agriculture, Real Estate",FALSE,DJI Phantom Vision+,IA
6/30/15,Victor H. Rojas,Real Estate ,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",FL
7/2/15,UAV Aeronautics Investigation & Logistics LLC,Utilities/Energy/Infrastructure,FALSE,"DJI Phantom 2+, DJI Phantom 3",CO
7/2/15,"HighGround Images, LLC",Photo/Film/Agriculture/Real Estate/Search and Rescue/Inspections/Mapping/Etc.,FALSE,"DJI S900, DJI Inspire 1, Phantom 2 Vision",AZ
7/2/15,"Camera Copters, Inc.",Photo/Film,FALSE,DJI S1000,FL
7/2/15,"Aerial Approach, Ltd.",Real Estate,FALSE,DJI Phantom 2 Vision+,OH
7/2/15,"Aerial Imaging Productions, LLC",Photo/Film,FALSE,"DJI Inspire 1, DJI Phantom 3",CO
7/2/15,eMedia Films ‰ÛÒ Lake Tahoe,Photo/Film,FALSE,"DJI Phantom 2, DJI Inspire 1",CA
7/2/15,Hawkeye Technologies,"Photo/Film, Real Estate",FALSE,"DJI Flamewheel F450, DJI Inspire 1",CA
7/2/15,"TechJet, Inc",Photo/Film,FALSE,DJI S1000+,NY
7/2/15,Frank C. D'Amato,"Real Estate, Emergency Services",FALSE,"DJI Phantom 3, DJI Inspire 1",PA
7/2/15,"Home Debut, Inc dba TourFactory",Photo/Film/Real Estate,FALSE,"DJI Phantom 1, DJI Phantom 2, DJI Phantom 2 Vision, DJI Phantom 2 Vision+",WA
7/2/15,Adam Szaruga,"Photo/Film, Real Estate",FALSE,DJI Phantom 3 Professional,GA
7/2/15,Vertical Access LLC,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2,NY
7/2/15,"Soaring Sky, LLC","Utilities/Energy/Infrastructure, Construction, Conservation, Education, Scientific Studies",TRUE,DJI Phantom 2,FL
7/2/15,"AerialZeus, LLC",Utilities/Energy/Infrastructure,FALSE,Event E384,CA
7/2/15,"RTI Group, LLC","Utilities/Energy/Infrastructure, Emergency Services",FALSE,"DJI Phantom 2 Vision, DJI Inspire 1",MD
7/2/15,Daniel C. Augspurger,"Real Estate, Construction",FALSE,Yuneec Typhoon Q500,IA
7/2/15,Theodore W. Tierney,"Agriculture, Utilities/Energy/Infrastructure",FALSE,DJI Inspire 1,NY
7/2/15,"Cedarmeade Studios, LLC","Photo/Film, Real Estate",FALSE,DJI Inspire 1,VA
7/2/15,"Aerial Associates Photography, Inc","Real Estate, Constuction, Utilities/Energy/Infrastructure",FALSE,DJI Inspire 1,MI
7/6/15,Wiregrass Aerial Photography,"Photo/Film, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom FC40, DJI Phantom 2, DJI Phantom 3",AL
7/6/15,Aerial 360 Imaging,"Photo/Film, Real Estate",FALSE,DJI Phantom 2 Vision+,FL
7/6/15,Get Creative Group,Real Estate,FALSE,DJI Inspire 1,NC
7/6/15,Middle Tennessee Aerial Photography,"Photo/Film, Real Estate, Agriculture, Construction, Conservation, Education",TRUE,DJI Inspire 1,TN
7/6/15,JAYuasz HDV Productions,"Photo/Film/Real Estate, Utilities/Energy/Infrastructure, Search and Rescue",FALSE,DJI Phantom 2,OH
7/6/15,Visual Advantage,Photo/Film/Real Estate,FALSE,"DJI Spreading Wings S800, DJI Spreading Wings S900, DJI Spreading Wings S1000",VA
7/6/15,"Flight Guardian, LLC",Photo/Film,FALSE,"DJI Phantom 2, DJI Inspire 1, DJI S900, DJI S1000",GA
7/8/15,Diego El Dude Media LLC ,"Photo/Film, Construction, Real Estate",FALSE,DJI Phantom 2 Vision+,FL
7/8/15,Aerial Check UAVS,"Utilities/Energy/Infrastructure, Agriculture, Emergency Response",FALSE,"DJI S1000, DJI Phantom II",TX
7/8/15,"ArgenTech Solutions, Inc","Utilities/Energy/Infrastructure, Agriculture, Emergency Response",FALSE,3D Robotics Spektre,WA
7/8/15,BUNGEE LLC,"Utilities/Energy/Infrastructure, Agriculture, Construction",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",VT
7/8/15,Drone 1 Aerial LLC,"Photo/Film, Construction, Real Estate, Agriculture",FALSE,DJI Inspire 1,OK
7/8/15,Direct Area Photo and Video,"Real Estate, Utilities/Energy/Infrastructure, Photo/Film, Emergency Services",TRUE,DJI Phantom 3,CA
7/13/15,"Weldon & Associates, Inc","Photo/Film, Real Estate, Utilities/Energy/Infrastructure",FALSE,DJI S-1000,FL
7/13/15,"Menet Aero, Inc","Utilities/Energy/Infrastructure, Emergency Services, Education, Photo/Film",TRUE,"Menet Aero 1, DJI Inspire 1, DJI Phantom 2, DJI Phantom 2 Vision, DJI Phantom 2 Vision+, DJI Phantom 3, DJI Spreading Wings S900, DJI Spreading Wings S1000, DJI Spreading Wings S1000+, 3DRobotics Iris, 3DRobotics Solo",WI
7/13/15,Hover Check Aerial Productions,Photo/Film,FALSE,DJI Inspire 1,FL
7/13/15,Chosen Productions,Photo/Film,FALSE,K130 Multirotor,TN
7/13/15,"Precision Aerial Filmworks, Inc",Photo/Film,FALSE,"DJI S900, Cinestar 8, Vulcan Raven x8",FL
7/13/15,"Aerial Indigo, LLC","Photo/Film, Real Estate",FALSE,"3D Robotics X8+, 3D Robotics Solo",AK
7/13/15,Spencer Lace,"Conservation, Construction, Education, Photo/Film",FALSE,DJI Phantom 2 Vision+,UT
7/13/15,Out of Africa Services LLC,Photo/Film,FALSE,DJI Phantom 2 Vision+,FL
7/13/15,"ArgenTech Solutions, Inc","Utilities/Energy/Infrastructure, Emergency Services",FALSE,3D Robotics Aero-M,WA
7/13/15,"Trans Global Productions, Inc","Real Estate, Photo/Film",FALSE,DJI Phantom 3,TX
7/13/15,"Flynamics, LLC","Photo/Film, Real Estate, Utilities/Energy/Infrastructure, Emergency Services, Government Contracting",TRUE,DJI Inspire 1,FL
7/13/15,"Birdseye Farming, Inc",Agriculture,FALSE,PrecisionHawk Hawkeye Mk-III,NC
7/13/15,"Vortex UAS, LLC","Photo/Film, Agriculture, Emergency Services, Education, Real Estate",TRUE,"DJI Phantom 2 Vision, DJI Spreading Wings S900, PrecisionHawk Hawkeye Mk-III",IL
7/13/15,"Perch Photography, LLC","Real Estate, Construction, Photo/Film",FALSE,DJI Inspire 1,TN
7/13/15,AirSight Global LLC,"Agriculture, Real Estate, Utilities/Energy/Infrastructure",FALSE,DJI Phantom 2,VA
7/14/15,Jonathan Adams dba DJS Associates Inc,"Photo/Film, Agriculture, Scientific Studies",FALSE,DJI Phantom 2 Vision+,PA
7/14/15,Osprey Assessments LLC,Construction,FALSE,DJI S1000+,IN
7/14/15,"Birdseye Video Franchising, LLC",Real Estate,FALSE,"DJI Phantom 2, Phantom 2 Vision, Phantom 3",IN
7/14/15,SkyView Innovation Technology,"Photo/Film, Real Estate, Utilities/Energy/Infrastructure, Emergency Services",TRUE,"DJI Phantom, DJI S1000, DJI S900, DJI Inspire 1",OH
7/14/15,William J. Henderson,Photo/Film,FALSE,Yuneec Q500 Typhoon,NC
7/14/15,Creative Aerial Media LLC,Photo/Film,FALSE,DJI Inspire 1,IL
7/14/15,Jesse Lasky,"Photo/Film, Real Estate",FALSE,DJI Inspire 1,NY
7/14/15,"Alex E. Paris Contracting Company, Inc",Construction,FALSE,Yuneec Q500 Typhoon,PA
7/14/15,Derrick J. Tuskan,"Photo/Film, Real Estate, Education",FALSE,"DJI Phantom 2, DJI Phantom, DJI S1000",CA
7/14/15,Windshear Media LLC,"Agriculture, Photo/Film, Education, Real Estate, Utilities/Energy/Infrastructure",TRUE,"DJI Phantom 1, DJI Phantom 2, DJI Inspire 1, DJI S1000",MD
7/14/15,American Family Mutual Insurance Company,"Insurance, Emergency Services",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",WI
7/14/15,Burns & McDonnell Engineering Company Inc,Utilities/Energy/Infrastructure,FALSE,"DJI Inspire 1, DraganflyerX4-ES, senseFly eBee",VA
7/14/15,The Kansas City Drone Company LLC,Agriculture,FALSE,AgEagle,MO
7/14/15,Kenneth Dungey,"Photo/Film, Education, Real Estate",FALSE,"DJI Phantom 2 Vision, DJI Phantom 3",AZ
7/14/15,Photo Elevations LLC,"Agriculture, Photo/Film, Emergency Response",FALSE,"DJI Phantom 3, DJI Inspire 1, DJI Spreading Wings S1000+",MN
7/14/15,Northwest Hydraulic Consultants,Conservation,FALSE,"SenseFly eBee, DJI Phantom 2, 3DR Iris+",WA
7/14/15,Gerald R Tookes,Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",FL
7/14/15,David A Senechal,Photo/Film,FALSE,DJI S900,KY
7/14/15,Unmanned Services,"Conservation, Construction, Utilities/Energy/Infrastructure, Education, Real Estate, Photo/Film",TRUE,"DJI Phantom 2, DJI Phantom Vision+, DJI S1000",KY
7/14/15,Intuitive Research and Technology Corporation,Scientific Studies,FALSE,"DJI S800, DJI S900, Tarot 680 PRO, DJI Phantom 2 Vision+",AL
7/14/15,Orlando Aerial Videos,"Utilities/Energy/Infrastructure, Agriculture",FALSE,DJI Phantom 2 Vision+,FL
7/15/15,Earl D Harrison,"Construction, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1+, DJI Spreading Wings S800",CA
7/15/15,SunPower Corp,Utilities/Energy/Infrastructure,FALSE,"SenseFly eBee, DJI Phantom 2",CA
7/15/15,Jake Coon,Real Estate,FALSE,DJI Phantom 3,UT
7/15/15,Atlanta Marketing Professionals,"Real Estate, Utility/Energy/Infrastructure",FALSE,DJI Inspire 1,GA
7/15/15,Halo Aviation LLC,Education,FALSE,Blade 350QX,OR
7/15/15,Vid Flight,"Real Estate, Construction, Education, Utilities/Energy/Infrastructure",TRUE,DJI Phantom 2,TX
7/15/15,AerOpitx LLC,"Utilities/Energy/Infrastructure, Real Estate, Construction, Conservation, Photo/Film",TRUE,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire 1",IN
7/15/15,Victor Viglianti,Photo/Film,FALSE,"DJI Phantom 2, DJI Inspire 1, DJI Phantom 3",FL
7/15/15,Shore Aerial Aviation Services LLC dba Shore Aerial Photography,"Utilities/Energy/Infrastructure, Real Estate, Construction",FALSE,DJI S-900,NJ
7/15/15,Scott D Steppe,"Photo/Film, Real Estate",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",IL
7/15/15,Joseph Barbre,Real Estate,FALSE,DJI Phantom 2 Vision+,FL
7/15/15,Michael Racz,Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",PA
7/15/15,Feather Light Media LLC,"Photo/Film, Government Contracting, Agriculture",FALSE,DJI Inspire 1,CA
7/15/15,Robert P Woolverton,Real Estate,FALSE,DJI Phantom2 Vision+,WA
7/15/15,Silverhawk LLC dba Silverhawk Aerial Imaging,Utilities/Energy/Infrastructure,FALSE,"DJI Phantom 2 Vision, DJI Inspire 1",UT
7/17/15,"UA TacSolutions, LLC","Emergency Services, Government Contracting, Agriculture, Utilities/Energy/Infrastructure",TRUE,"Aerialtronics Altura Zenith ATX8, CyberQuad Maxi",TX
7/17/15,Joseph Busalacchi,"Real Estate, Construction, Agriculture, Scientific Studies, Emergency Services",TRUE,"DJI S-1000, 3D Robotics Aero-M, X8-M, Zeta Science FX79, 3D Robotics Y6",FL
7/17/15,"SDHS, Inc. dba San Diego Home Sales",Real Estate,FALSE,TBS Discovery Pro,CA
7/17/15,"Crossview Concepts Corporation, Inc.","Utilities/Energy/Infrastructure, Photo/Film, Agriculture, Government Contracting",TRUE,"DJI Inspire 1, DJI Spreading Wings S1000, DJI Phantom 2, DJI Phantom 3, Aeryon Sky Ranger, 3D Robotics X8-M",CA
7/17/15,"Zugunruhe Geo, LLC","Real Estate, Agriculture, Emegency Services, Scientific Studies",FALSE,"3D Robotics Aero-M, Zeta Science FX79, 3D Robotics Y6, DJI S1000+",FL
7/17/15,"Unmanned Experts, Inc",Photo/Film,FALSE,"DJI S800 EVO, DJI Phantom 2, DJI Inspire, Tarsier Systems MoAC, GerMAP G180, AscTec Falcon 8",CO
7/17/15,Alan Updyke,"Real Estate, Construction, Insurance",FALSE,Parrot BeBop ,PA
7/17/15,Jackie E. Watson,"Photo/Film, Real Estate, Emergency Services",FALSE,"DJI Inspire 1 - T600, Yuneec Typhoon - Q500, Walkera Scout-X4, Turbo Ace Matrix-S",FL
7/17/15,"AUV, LLC",Utilities/Energy/Infrastructure,FALSE,"AirRobot AR200, AirRobot AR180, AirRobot AR100, Steadidrone Mavrik, 3D Robotics Solo",AZ
7/17/15,"Falcon Aerobotics, LLC","Real Estate, Emergency Services, Agriculture",FALSE,"Bixler 2, Bumblebee",AZ
7/17/15,"Birds Eye Productions, LLC","Real Estate, Emergency Services",FALSE,"Syndrones X8, Ritewing Fixed Wing",AZ
7/17/15,Air-X Solutions,Photo/Film,FALSE,Air-X UAS,VT
7/17/15,"Elite Aerial Images, Co","Agriculture, Photo/Film, Insurance, Construction",FALSE,DJI Phantom 2,PA
7/20/15,"Reel Reverie MediaWorks, Inc.",Photo/Film,FALSE,"DJI Phantom 2, DJI Phantom 3, DJI Inspire 1, DJI Inspire 2, DJI S1000+, Tayzu Robotics Titan X8",TX
7/20/15,Gravityshots.com,"Photo/Film, Construction, Agriculture, Real Estate ",FALSE,"FreeFly CineStar 8, FreeFly CineStar 6, DJI Inspire 1",MT
7/20/15,"Farm Crisp Holdings, Inc.",Agriculture,FALSE,"UAV Solutions, Inc. Phoenix 60, Phoenix 60LE, Talon 120LE, DJI Spreading Wings S900",PA
7/20/15,"Persistence Mining, Inc",Utilities/Energy/Infrastructure,FALSE, ARMDS,CA
7/20/15,Identified Technologies Corporation,Utilities/Energy/Infrastructure,FALSE,3D Robotics PixHawk,PA
7/20/15,"RC Aerial Cam, LLC",Photo/Film,FALSE,"TREX 800E DFC PRO, DJI S1000, DJI Phantom 2",ID
7/20/15,"Remote Pilot Solutions, LLC","Real Estate, Agriculture, Photo/Film",FALSE,"Agriview VK Ranger EX, VikingUAS-Viking One, VikingUAS Patriot X4/X8, VikingUAS FF-X4/X8",WI
7/20/15,Stephen White,Photo/Film,FALSE,"RCTimer, Cinestar, DJI Inspire 1",MT
7/20/15,"Rees Aerials, LLC",Photo/Film,FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",WA
7/20/15,Leptron Industrial Robotic Helicopters,"Manufacturer, Government Contracting",FALSE,"Leptron Avenger, RDASS",CO
7/20/15,Robert Dreer,"Photo/Film, Utilities/Energy/Infrastructure, Agriculture, Scientific Studies",TRUE,"3D Robotics IRIS+, X8-M, Aero-M",MI
7/20/15,Indiana Aerial Solutions LLC,Agriculture,FALSE,Precision Drone Pacesetter,IN
7/20/15,"Lewis Realty Associates, Inc","Photo/Film, Real Estate, Manufacturer",FALSE,Lewis Realty Associates Hexacopter 650,NC
7/20/15,"iCam Copters, LLC",Photo/Film,FALSE,"GT80X, DJI Inspire 1",
7/21/15,"Helios Imaging, Inc","Photo/Film, Construction, Manufacturer",FALSE,Helios 960,
7/21/15,Duke Energy Business Services,Utilities/Energy/Infrastructure,FALSE,"DJI Inspire, DJI S1000, 3DRobotics X8+, AeroVironment Shrike, Aerovironment Puma, UAV Solutions Phoenix 60, Lockheed Martin Indago, SenseFly eBee, SenseFly eXom, Draganflyer X4ES, Draganflyer X6, Draganflyer Guardian, Aeyron Skyranger, Aerialtronics Zenith ATX8, Blade 350 QX3",
7/21/15,"X-Cam Aerial Solutions, Inc","Agriculture, Utilities/Energy/Infrastructure",FALSE,"Viking UAS VK-450, Viking UAS Multicopter, Viking UAS Patriot X4/X8",ME
7/21/15,Franklin W. Olin College of Engineering,Scientific Studies,FALSE,"3DRobotics Iris+, Hobbyking Bixler",MA
7/21/15,CopelandRED LLC,Photo/Film,FALSE,"FreeFly Systems Alta, Cinestar: Octocopter, Hexacopter, Quadcopter; CopelandRED LLC Delta Wing Aircraft",WA
7/21/15,"Top Intel Advanced Aerial Imaging, Inc","Agriculture, Photo/Film",FALSE,"DJI Phantom 2 Vision Plus, DJI S-900, RoboFlight RF-70",IA
7/21/15,"XWorks, Corporation","Photo/Film, Manufacturer",FALSE,XWORKS X-81,OK
7/21/15,"Seminole Club, Inc., DBA: Tower Specs",Utilities/Energy/Infrastructure,FALSE,CarbonCore Octocopter 1000,FL
7/21/15,"Agribotix, LLC",Agriculture,FALSE,"Agribotix Hornet Drone, Agribotix Enduro Quad",CO
7/21/15,Innovative Ventures,"Conservation, Utilities/Energy/Infrastructure",FALSE,"DJI Phantom 2, Turbo Ace Matrix",LA
7/21/15,"SwingPointMedia, Inc",Photo/Film,FALSE,DJI Inspire 1,CA
7/22/15,"Lone Star Sky Solutions, LLC","Education, Photo/Film",FALSE,"e 3D Robotics X8+, SenseFly eBee",TN
7/22/15,InterMedia Development Corp d/b/a AERO,"Photo/Film, Utilities/Energy/Infrastructure, Emergency Services",FALSE,"DJI Phantom, DJI S800, DJI S900, DJI S1000, Arris hexacopter, Tarot quadcopter",VA
7/22/15,"Unmanned Ad-Hoc Industries, Inc",Photo/Film,FALSE,High Endurance Folding Frame (HEFF),TX
7/22/15,ME Drone Video LLC,Photo/Film,FALSE,"DJI Phantom 2 Vision, Parrot PF 725100 Bebop Drone 14MP",AL
7/22/15,"AgriImage, LLC",Agriculture,FALSE,"AgScout, AgScout Mini",TN
7/22/15,"KADOO AERIAL, LLC","Utilities/Energy/Infrastructure, Photo/Film, Real Estate, Government Contracting",TRUE,X-UAV Skysurfer MAX,MO
7/22/15,"Wingnut Aerial Imaging, LLC","Photo/Film, Real Estate, Agriculture",FALSE,"DJI S1000+, DJI Phantom 2, Roboflight RF-70",MN
7/22/15,"APRIZ, Inc","Agriculture, Utilities/Energy/Infrastructure, Real Estate, Government Contracting",TRUE,"DJI Phantom 2 Vision Plus, DJI Inspire 1, DJI S-900, RF-70",IL
7/22/15,"UAV Solutions, Inc",Manufacturer,FALSE,Phoenix 60,MD
7/22/15,"UAV Solutions, Inc",Manufacturer,FALSE,Phoenix 30,MD
7/22/15,Dana Robert Mailloux,"Photo/Film, Construction, Real Estate",FALSE,"DJI CCO w/Wkm M, HH Blade 350QX AP",ID
7/23/15,"Elevated Element, LLC","Agriculture, Real Estate, Utilities/Energy/Infrastructure, Construction",TRUE,"DJI Inspire 1, DJI Phantom 2, 3DR IRIS+, 3DR X8+, 3DR Solo",MD
7/23/15,Stephen J Tyler,"Photo/Film, Education, Emergency Services",FALSE,"DJI Phantom 2 Vision+, DJI Inspire 1",OK
7/23/15,Barton Ventures Inc,"Real Estate, Construction, Photo/Film",FALSE,DJI Phantom 2 Vision+,VA
7/23/15,Rise Above Images LLC,"Real Estate, Construction",FALSE,DJI Phantom II Vision+,OH
7/23/15,Ericsson Caribbean Inc,Utilities/Energy/Infrastructure,FALSE,DJI Phantom 2 Vision+,PR
7/23/15,Zachary Z Truempy,Photo/Film,FALSE,DJI Phantom 3,NJ
7/23/15,Deans Consulting,"Real Estate, Construction",FALSE,DJI Phantom II Vision+,TX
7/23/15,Sky Pro Imaging LLC,Photo/Film,FALSE,"DJI S1000+, DJI Inspire 1, DJI Phantom 2",FL
7/23/15,Straight Up Imaging LLC,"Photo/Film, Agriculture, Utilities/Energy/Infrastructure, Government Contracting",TRUE,3D Robotics X8,CA
7/23/15,Richard L Knight Jr,Photo/Film,FALSE,DJI Phantom 3,SC
7/23/15,Todd Warr,"Real Estate, Photo/Film",FALSE,Yuneec Q500,VA
7/23/15,Pro Image Aerial LLC,"Utilities/Energy/Infrastructure, Conservation, Construction, Real Estate",TRUE,3DRobotics Iris+,NY
7/23/15,Pikes Peak Aerial LLC,"Agriculture, Real Estate, Photo/Film, Emergency Services, Utilities/Energy/Infrastructure",TRUE,"DJI S900, DJI Inspire 1, DJI F550, Tarot 690",CO
7/24/15,Enda Cusack,Real Estate,FALSE,DJI Inspire 1,CT
7/24/15,Due North Productions Inc.,"Utilities/Energy/Infrastructure, Photo/Film, Agriculture, Construction",TRUE,DJI Flamewheel 450,CA
7/24/15,Central Oregon Aerial Surveying,"Conservation, Scientific Studies, Photo/Film",FALSE,Yuneec Typhoon Q500,OR
7/24/15,Alchemist Aerials,Utilities/Energy/Infrastructure,FALSE,DJI Spreading Wings S800 EVO,TX
7/24/15,Tadsen Photography LLC,"Real Estate, Photo/Film, Utilities/Energy/Infrastructure, Agriculture, Construction",TRUE,"DJI Phantom 2 Vision+, DJI Inspire 1, DJI Phantom 3",WI
7/24/15,4Prop Production,"Photo/Film, Real Estate, Construction",FALSE,"Phantom 3, 3D Robotics IRIS+",TX
7/24/15,Atlanta Marketing Professionals,"Real Estate, Photo/Film, Emergency Services, Utilities/Energy/Infrastructure",TRUE,DJI Inspire 1,GA
7/24/15,"Hendrix Consulting Group, LLC","Photo/Film, Construction",FALSE,DJI Inspire 1,MN
7/24/15,Mobile Tint Inc dba Diversified Drone,Real Estate,FALSE,DJI Phantom 2 Vision+,FL
7/24/15,Buckley Thomas Burkhardt,"Construction, Real Estate, Insurance, Photo/Film ",FALSE,"DJI Phantom 2 Vision+, 3D Robotics Solo",AL
7/24/15,Victor H. Rojas,Construction. Real Estate,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3",FL
7/24/15,"Garner Environmental Services, Inc.","Utilities/Energy/Infrastructure, Emergency Services",FALSE,"DJI Phantom 2, DJI S1000",TX
7/24/15,Daryll Griff,Real Estate,FALSE,DJI Inspire 1,CA
7/27/15,Star Engineering Services LLC,"Agriculture, Photo/Film, Real Estate, Construction, Emergency Services",TRUE,"DJI Phantom 2, DJI S1000+",PR
7/27/15,Eye-in-the-Sky Aerial Photography,"Real Estate, Insurance",FALSE,Yuneec Typhoon 500Q+,FL
7/27/15,Toby R Brusseau,"Conservation, Construction, Real Estate, Photo/Film",FALSE,DJI Inspire 1,SD
7/27/15,Aerial Sciences Corporation,"Agriculture, Conservation, Government Contracting, Emergency Services ",FALSE,"AR-960, AR-540",AZ
7/27/15,Thomas M Kane,"Photo/Film, Insurance",FALSE,DJI Phantom 2 Vision+,FL
7/27/15,Allied Roofing and Sheet Metal Inc,Construction,FALSE,"DJI Phantom 2 Vision+, DJI Phantom 3, DJI Inspire 1",FL
